"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
3073,CA-2014-119375,2014-11-17,2014-11-22,"Standard Class",YC-21895,"Yoseph Carroll",Corporate,"United States",Newark,Delaware,19711,East,OFF-AR-10003752,"Office Supplies",Art,"Deluxe Chalkboard Eraser Cleaner",57.75,5,0,26.565
3071,CA-2014-119375,2014-11-17,2014-11-22,"Standard Class",YC-21895,"Yoseph Carroll",Corporate,"United States",Newark,Delaware,19711,East,OFF-ST-10002011,"Office Supplies",Storage,"Smead Adjustable Mobile File Trolley with Lockable Top",2934.33,7,0,792.2691
7007,CA-2014-119466,2014-12-15,2014-12-21,"Standard Class",SP-20860,"Sung Pak",Corporate,"United States",Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,"Dana Swing-Arm Lamps",8.544,2,0.6,-7.476
8979,CA-2014-119529,2014-11-03,2014-11-05,"Second Class",DM-13345,"Denise Monton",Corporate,"United States",Orange,"New Jersey",7050,East,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",5.76,2,0,2.8224
8853,CA-2014-119977,2014-10-08,2014-10-13,"Second Class",DN-13690,"Duane Noonan",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10003823,"Office Supplies",Paper,"Xerox 197",123.92,4,0,55.764
6734,CA-2014-120096,2014-07-04,2014-07-07,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States",Aurora,Colorado,80013,West,OFF-AP-10000692,"Office Supplies",Appliances,"Fellowes Mighty 8 Compact Surge Protector",32.432,2,0.2,3.2432
6733,CA-2014-120096,2014-07-04,2014-07-07,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States",Aurora,Colorado,80013,West,OFF-PA-10001977,"Office Supplies",Paper,"Xerox 194",177.536,4,0.2,62.1376
1177,CA-2014-120243,2014-12-27,2014-12-30,"Second Class",AT-10435,"Alyssa Tate","Home Office","United States","Los Angeles",California,90004,West,OFF-LA-10004425,"Office Supplies",Labels,"Staple-on labels",11.56,4,0,5.4332
4831,CA-2014-120278,2014-11-07,2014-11-12,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Wausau,Wisconsin,54401,Central,OFF-AP-10001293,"Office Supplies",Appliances,"Belkin 8 Outlet Surge Protector",245.88,6,0,68.8464
4834,CA-2014-120278,2014-11-07,2014-11-12,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Wausau,Wisconsin,54401,Central,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233
4833,CA-2014-120278,2014-11-07,2014-11-12,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Wausau,Wisconsin,54401,Central,OFF-ST-10002214,"Office Supplies",Storage,"X-Rack File for Hanging Folders",22.58,2,0,5.8708
4832,CA-2014-120278,2014-11-07,2014-11-12,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Wausau,Wisconsin,54401,Central,OFF-ST-10004258,"Office Supplies",Storage,"Portable Personal File Box",36.63,3,0,9.8901
8867,CA-2014-120411,2014-09-20,2014-09-23,"First Class",SB-20185,"Sarah Brown",Consumer,"United States",Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49
8868,CA-2014-120411,2014-09-20,2014-09-23,"First Class",SB-20185,"Sarah Brown",Consumer,"United States",Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",11.12,2,0.2,3.475
5913,CA-2014-120432,2014-08-24,2014-08-26,"Second Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Owensboro,Kentucky,42301,South,OFF-SU-10004661,"Office Supplies",Supplies,"Acme Titanium Bonded Scissors",25.5,3,0,6.63
1792,CA-2014-120474,2014-12-01,2014-12-03,"First Class",RP-19390,"Resi Plking",Consumer,"United States",Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",2807.84,8,0,673.8816
1793,CA-2014-120474,2014-12-01,2014-12-03,"First Class",RP-19390,"Resi Plking",Consumer,"United States",Madison,Wisconsin,53711,Central,OFF-AR-10000475,"Office Supplies",Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928
3708,CA-2014-120544,2014-11-23,2014-11-27,"Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States",Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,"Staple-based wall hangings",6.368,2,0.6,-2.5472
3709,CA-2014-120544,2014-11-23,2014-11-27,"Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States",Mesquite,Texas,75150,Central,OFF-AP-10004336,"Office Supplies",Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.176,3,0.8,-87.1488
3710,CA-2014-120544,2014-11-23,2014-11-27,"Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States",Mesquite,Texas,75150,Central,TEC-AC-10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",5.544,7,0.2,1.6632
7277,CA-2014-120670,2014-11-02,2014-11-06,"Standard Class",JK-16120,"Julie Kriz","Home Office","United States","Fort Lauderdale",Florida,33311,South,TEC-AC-10004171,Technology,Accessories,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",799.92,10,0.2,239.976
1434,CA-2014-120768,2014-12-19,2014-12-21,"Second Class",IM-15070,"Irene Maddox",Consumer,"United States",Florence,Alabama,35630,South,FUR-CH-10000513,Furniture,Chairs,"High-Back Leather Manager's Chair",1819.86,14,0,163.7874
1432,CA-2014-120768,2014-12-19,2014-12-21,"Second Class",IM-15070,"Irene Maddox",Consumer,"United States",Florence,Alabama,35630,South,OFF-BI-10001191,"Office Supplies",Binders,"Canvas Sectional Post Binders",152.76,6,0,74.8524
1433,CA-2014-120768,2014-12-19,2014-12-21,"Second Class",IM-15070,"Irene Maddox",Consumer,"United States",Florence,Alabama,35630,South,OFF-SU-10004115,"Office Supplies",Supplies,"Acme Stainless Steel Office Snips",7.27,1,0,1.9629
8219,CA-2014-120775,2014-10-03,2014-10-07,"Standard Class",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,"DAX Natural Wood-Tone Poster Frame",31.776,3,0.6,-19.0656
8221,CA-2014-120775,2014-10-03,2014-10-07,"Standard Class",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Dallas,Texas,75217,Central,OFF-BI-10002609,"Office Supplies",Binders,"Avery Hidden Tab Dividers for Binding Systems",1.788,3,0.8,-3.0396
8222,CA-2014-120775,2014-10-03,2014-10-07,"Standard Class",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Dallas,Texas,75217,Central,OFF-FA-10000254,"Office Supplies",Fasteners,"Sterling Rubber Bands by Alliance",15.072,4,0.2,-3.768
8218,CA-2014-120775,2014-10-03,2014-10-07,"Standard Class",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Dallas,Texas,75217,Central,OFF-FA-10002676,"Office Supplies",Fasteners,"Colored Push Pins",4.344,3,0.2,0.8688
8220,CA-2014-120775,2014-10-03,2014-10-07,"Standard Class",RD-19930,"Russell D'Ascenzo",Consumer,"United States",Dallas,Texas,75217,Central,OFF-LA-10002271,"Office Supplies",Labels,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",4.928,2,0.2,1.7248
3555,CA-2014-120838,2014-03-23,2014-03-26,"Second Class",PO-18865,"Patrick O'Donnell",Consumer,"United States","Los Angeles",California,90036,West,OFF-ST-10000585,"Office Supplies",Storage,"Economy Rollaway Files",330.4,2,0,85.904
3556,CA-2014-120838,2014-03-23,2014-03-26,"Second Class",PO-18865,"Patrick O'Donnell",Consumer,"United States","Los Angeles",California,90036,West,TEC-PH-10003484,Technology,Phones,"Ooma Telo VoIP Home Phone System",604.752,6,0.2,37.797
6107,CA-2014-120852,2014-12-20,2014-12-25,"Standard Class",WB-21850,"William Brown",Consumer,"United States","Grand Prairie",Texas,75051,Central,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",19.432,2,0.8,-49.5516
6108,CA-2014-120852,2014-12-20,2014-12-25,"Standard Class",WB-21850,"William Brown",Consumer,"United States","Grand Prairie",Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",65.44,5,0.2,-8.18
314,CA-2014-120887,2014-09-27,2014-10-03,"Standard Class",TS-21205,"Thomas Seio",Corporate,"United States",Hackensack,"New Jersey",7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
9857,CA-2014-120950,2014-11-06,2014-11-11,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States",Columbus,Georgia,31907,South,OFF-PA-10000587,"Office Supplies",Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0,20.9664
5168,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",563.94,3,0,112.788
5165,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,OFF-AR-10001149,"Office Supplies",Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,0,1.521
5166,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,OFF-PA-10000130,"Office Supplies",Paper,"Xerox 199",12.84,3,0,5.778
5167,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,OFF-PA-10002479,"Office Supplies",Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",15.84,3,0,7.128
5170,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623
5169,CA-2014-121006,2014-11-10,2014-11-16,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Midland,Michigan,48640,Central,OFF-ST-10004950,"Office Supplies",Storage,"Acco Perma 3000 Stacking Storage Drawers",62.94,3,0,11.9586
3952,CA-2014-121167,2014-11-28,2014-11-30,"Second Class",MO-17500,"Mary O'Rourke",Consumer,"United States",Freeport,"New York",11520,East,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368
2722,CA-2014-121286,2014-11-04,2014-11-08,"Second Class",ON-18715,"Odella Nelson",Corporate,"United States",Cary,"North Carolina",27511,South,OFF-AP-10004859,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Surge Suppressor",58.24,5,0.2,5.096
2721,CA-2014-121286,2014-11-04,2014-11-08,"Second Class",ON-18715,"Odella Nelson",Corporate,"United States",Cary,"North Carolina",27511,South,OFF-FA-10000585,"Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",8.376,3,0.2,2.7222
4760,CA-2014-121573,2014-11-03,2014-11-07,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10000666,"Office Supplies",Binders,"Surelock Post Binders",48.896,2,0.2,18.336
4759,CA-2014-121573,2014-11-03,2014-11-07,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",783.96,4,0,219.5088
8573,CA-2014-121629,2014-11-28,2014-12-02,"Standard Class",BT-11680,"Brian Thompson",Consumer,"United States",Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,"StarTech.com 10/100 VDSL2 Ethernet Extender Kit",998.85,5,0.4,-199.77
1335,CA-2014-121664,2014-05-06,2014-05-10,"Standard Class",HP-14815,"Harold Pawlan","Home Office","United States","Los Angeles",California,90049,West,OFF-BI-10003684,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",140.736,8,0.2,52.776
2340,CA-2014-121727,2014-08-19,2014-08-24,"Standard Class",JK-15625,"Jim Karlsson",Consumer,"United States",Columbus,Ohio,43229,East,OFF-AR-10004930,"Office Supplies",Art,"Turquoise Lead Holder with Pocket Clip",10.72,2,0.2,1.742
9763,CA-2014-121762,2014-02-14,2014-02-18,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,OFF-AP-10001293,"Office Supplies",Appliances,"Belkin 8 Outlet Surge Protector",81.96,2,0,22.9488
9764,CA-2014-121762,2014-02-14,2014-02-18,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,OFF-SU-10000157,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener",238.62,2,0,4.7724
9762,CA-2014-121762,2014-02-14,2014-02-18,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse",239.97,3,0,86.3892
7410,CA-2014-121769,2014-04-08,2014-04-12,"Standard Class",JS-15880,"John Stevenson",Consumer,"United States",Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,"Riverside Furniture Stanwyck Manor Table Series",172.11,1,0.4,-94.6605
7165,CA-2014-122070,2014-04-22,2014-04-24,"Second Class",AH-10030,"Aaron Hawkins",Corporate,"United States",Troy,"New York",12180,East,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
7164,CA-2014-122070,2014-04-22,2014-04-24,"Second Class",AH-10030,"Aaron Hawkins",Corporate,"United States",Troy,"New York",12180,East,OFF-EN-10004773,"Office Supplies",Envelopes,"Staple envelope",247.84,8,0,121.4416
7143,CA-2014-122217,2014-11-24,2014-11-29,"Standard Class",HP-14815,"Harold Pawlan","Home Office","United States","Virginia Beach",Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0,48.906
341,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,"Office Supplies",Art,"Newell 314",17.856,4,0.2,1.116
342,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,"Office Supplies",Binders,"Fellowes PB200 Plastic Comb Binding Machine",509.97,10,0.7,-407.976
343,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,"Office Supplies",Fasteners,Staples,30.992,13,0.2,10.0724
1334,CA-2014-122567,2014-02-16,2014-02-21,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-AP-10001303,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93
1333,CA-2014-122567,2014-02-16,2014-02-21,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,3,0.8,-1.728
3990,CA-2014-122588,2014-11-25,2014-11-27,"Second Class",AR-10540,"Andy Reiter",Consumer,"United States",Woonsocket,"Rhode Island",2895,East,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",52.96,2,0,20.1248
9904,CA-2014-122609,2014-11-12,2014-11-18,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States",Carrollton,Texas,75007,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.128,3,0.6,-6.9102
9905,CA-2014-122609,2014-11-12,2014-11-18,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States",Carrollton,Texas,75007,Central,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",127.984,2,0.2,25.5968
9484,CA-2014-122679,2014-07-22,2014-07-28,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States","Los Angeles",California,90008,West,OFF-AR-10004757,"Office Supplies",Art,"Crayola Colored Pencils",19.68,6,0,6.4944
1983,CA-2014-122749,2014-12-03,2014-12-09,"Standard Class",NG-18430,"Nathan Gelder",Consumer,"United States","Oklahoma City",Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver EditionHeadset",479.96,4,0,134.3888
1681,CA-2014-122882,2014-09-07,2014-09-13,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,"DAX Natural Wood-Tone Poster Frame",42.368,2,0.2,8.4736
1679,CA-2014-122882,2014-09-07,2014-09-13,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,"Office Supplies",Storage,"Carina 42"Hx23 3/4""W Media Storage Unit"",64.784,1,0.2,-14.5764
1682,CA-2014-122882,2014-09-07,2014-09-13,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,"StarTech.com 10/100 VDSL2 Ethernet Extender Kit",399.54,4,0.7,-559.356
1680,CA-2014-122882,2014-09-07,2014-09-13,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",32.382,3,0.4,4.3176
4057,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,"Hon 4060 Series Tables",67.176,1,0.4,-20.1528
4053,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,"Hon 30" x 60"" Table with Locking Drawer"",409.272,2,0.4,-81.8544
4052,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,"Office Supplies",Art,"Nontoxic Chalk",4.224,3,0.2,1.4784
4054,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,"Office Supplies",Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018
4055,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,"Office Supplies",Paper,"Southworth Parchment Paper & Envelopes",20.928,4,0.2,6.8016
4056,CA-2014-122931,2014-09-29,2014-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1801.632,6,0.2,-337.806
2690,CA-2014-123064,2014-06-30,2014-07-02,"First Class",RA-19915,"Russell Applegate",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-AR-10004582,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters",5.248,4,0.2,1.64
4314,CA-2014-123127,2014-09-08,2014-09-12,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States","Long Beach","New York",11561,East,OFF-AP-10001962,"Office Supplies",Appliances,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210",16.78,2,0,4.195
5802,CA-2014-123225,2014-07-11,2014-07-14,"First Class",MN-17935,"Michael Nguyen",Consumer,"United States","El Paso",Texas,79907,Central,OFF-PA-10000552,"Office Supplies",Paper,"Xerox 200",10.368,2,0.2,3.6288
5801,CA-2014-123225,2014-07-11,2014-07-14,"First Class",MN-17935,"Michael Nguyen",Consumer,"United States","El Paso",Texas,79907,Central,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",575.968,4,0.2,43.1976
4303,CA-2014-123253,2014-08-22,2014-08-25,"Second Class",DE-13255,"Deanra Eno","Home Office","United States",Lakewood,Ohio,44107,East,OFF-AR-10002804,"Office Supplies",Art,"Faber Castell Col-Erase Pencils",3.912,1,0.2,1.0269
187,CA-2014-123260,2014-08-26,2014-08-30,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States","Los Angeles",California,90032,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,0,22.984
2103,CA-2014-123295,2014-07-18,2014-07-18,"Same Day",AH-10120,"Adrian Hane","Home Office","United States",Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,"Office Star - Ergonomically Designed Knee Chair",259.136,4,0.2,-25.9136
6322,CA-2014-123316,2014-10-13,2014-10-17,"Standard Class",SP-20545,"Sibella Parks",Corporate,"United States","Mount Vernon","New York",10550,East,OFF-BI-10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced Top Hinge",7.752,3,0.2,2.8101
4729,CA-2014-123323,2014-11-07,2014-11-12,"Standard Class",LH-16900,"Lena Hernandez",Consumer,"United States","San Francisco",California,94110,West,OFF-BI-10003684,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",123.144,7,0.2,46.179
366,CA-2014-123344,2014-09-24,2014-09-29,"Standard Class",JD-16060,"Julia Dunbar",Consumer,"United States","San Francisco",California,94109,West,OFF-ST-10001713,"Office Supplies",Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
9138,CA-2014-123400,2014-02-02,2014-02-09,"Standard Class",EB-13930,"Eric Barreto",Consumer,"United States","Saint Petersburg",Florida,33710,South,OFF-BI-10000666,"Office Supplies",Binders,"Surelock Post Binders",18.336,2,0.7,-12.224
9139,CA-2014-123400,2014-02-02,2014-02-09,"Standard Class",EB-13930,"Eric Barreto",Consumer,"United States","Saint Petersburg",Florida,33710,South,TEC-PH-10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",180.96,5,0.2,13.572
5365,CA-2014-123477,2014-01-18,2014-01-21,"Second Class",DW-13195,"David Wiener",Corporate,"United States",Springfield,Oregon,97477,West,OFF-AP-10000692,"Office Supplies",Appliances,"Fellowes Mighty 8 Compact Surge Protector",64.864,4,0.2,6.4864
3186,CA-2014-123498,2014-11-07,2014-11-09,"First Class",TC-20980,"Tamara Chand",Corporate,"United States",Houston,Texas,77041,Central,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",26.046,3,0.8,-44.2782
3187,CA-2014-123498,2014-11-07,2014-11-09,"First Class",TC-20980,"Tamara Chand",Corporate,"United States",Houston,Texas,77041,Central,OFF-EN-10004773,"Office Supplies",Envelopes,"Staple envelope",74.352,3,0.2,26.9526
9765,CA-2014-123855,2014-06-18,2014-06-23,"Standard Class",MC-18100,"Mick Crebagga",Consumer,"United States","Los Angeles",California,90036,West,TEC-PH-10000215,Technology,Phones,"Plantronics CordlessPhone Headsetwith In-line Volume - M214C",139.8,5,0.2,12.2325
1495,CA-2014-123925,2014-12-17,2014-12-19,"Second Class",RF-19840,"Roy Franzsisch",Consumer,"United States",Columbus,Georgia,31907,South,OFF-AR-10002952,"Office Supplies",Art,"Stanley Contemporary Battery Pencil Sharpeners",40.05,3,0,11.214
3482,CA-2014-124023,2014-04-07,2014-04-10,"First Class",PJ-19015,"Pauline Johnson",Consumer,"United States",Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0,2.7776
6002,CA-2014-124079,2014-12-13,2014-12-17,"Standard Class",RF-19345,"Randy Ferguson",Corporate,"United States",Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965
6003,CA-2014-124079,2014-12-13,2014-12-17,"Standard Class",RF-19345,"Randy Ferguson",Corporate,"United States",Phoenix,Arizona,85023,West,OFF-BI-10002103,"Office Supplies",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712
6918,CA-2014-124247,2014-12-16,2014-12-21,"Standard Class",SH-20635,"Stefanie Holloman",Corporate,"United States",Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",1403.92,5,0.2,70.196
6874,CA-2014-124394,2014-10-17,2014-10-22,"Second Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Beaumont,Texas,77705,Central,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248
6875,CA-2014-124394,2014-10-17,2014-10-22,"Second Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",119.976,3,0.2,-17.9964
747,CA-2014-124429,2014-05-27,2014-05-27,"Same Day",MH-17785,"Maya Herman",Corporate,"United States","San Diego",California,92105,West,FUR-TA-10002607,Furniture,Tables,"KI Conference Tables",567.12,10,0.2,-28.356
748,CA-2014-124429,2014-05-27,2014-05-27,"Same Day",MH-17785,"Maya Herman",Corporate,"United States","San Diego",California,92105,West,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",359.32,4,0,7.1864
7624,CA-2014-124464,2014-07-14,2014-07-20,"Standard Class",SS-20515,"Shirley Schmidt","Home Office","United States",Newark,Delaware,19711,East,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",39.48,1,0,11.0544
5072,CA-2014-124478,2014-08-08,2014-08-12,"Standard Class",MA-17560,"Matt Abelman","Home Office","United States",Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,"Nu-Dell Float Frame 11 x 14 1/2",53.88,6,0,22.6296
5070,CA-2014-124478,2014-08-08,2014-08-12,"Standard Class",MA-17560,"Matt Abelman","Home Office","United States",Trenton,Michigan,48183,Central,OFF-AP-10002495,"Office Supplies",Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3,0.1,37.23
5071,CA-2014-124478,2014-08-08,2014-08-12,"Standard Class",MA-17560,"Matt Abelman","Home Office","United States",Trenton,Michigan,48183,Central,OFF-EN-10002500,"Office Supplies",Envelopes,"Globe Weis Peel & Seel First Class Envelopes",38.34,3,0,17.253
